Image Name, Time, UTM Zone, Easting (m), Northing (m), Altitude (m), Relative Altitude (m), Roll (rad), Pitch (rad), Yaw (rad)
395.jpg, 1479401192.23, 17, 537412.740606, 537412.740606, 543.849592574, 0.699592574253, 0.0299076759277, -0.0184910813261, 0.284662511349
396.jpg, 1479401192.65, 17, 537412.71244, 537412.71244, 543.84, 0.69, 0.0299401363378, -0.0185920307788, 0.28428511361
397.jpg, 1479401193.06, 17, 537412.687569, 537412.687569, 543.84, 0.69, 0.0296138167133, -0.0186385237259, 0.283968677018
398.jpg, 1479401193.41, 17, 537412.695832, 537412.695832, 543.849310836, 0.699310836323, 0.0292991460043, -0.0185097958416, 0.283600899261
399.jpg, 1479401193.86, 17, 537412.723, 537412.723, 543.85, 0.7, 0.0290708852589, -0.0185860182419, 0.283148430569
400.jpg, 1479401194.23, 17, 537412.705003, 537412.705003, 543.850188875, 0.700188875052, 0.0288020567541, -0.0186370609048, 0.282830689166
401.jpg, 1479401194.77, 17, 537412.704966, 537412.704966, 543.877122804, 0.727122803784, 0.0285728126597, -0.0186539306056, 0.282073990909
402.jpg, 1479401195.19, 17, 537412.687125, 537412.687125, 543.887960599, 0.737960598508, 0.0283698439711, -0.0187956139558, 0.281662358568
403.jpg, 1479401195.57, 17, 537412.64536, 537412.64536, 543.89, 0.74, 0.028012740597, -0.0187677037187, 0.281033517392
404.jpg, 1479401195.98, 17, 537412.630794, 537412.630794, 543.882218753, 0.73221875299, 0.0276379080397, -0.0187534468918, 0.280529429792
405.jpg, 1479401196.43, 17, 537412.588917, 537412.588917, 543.890549427, 0.740549426784, 0.0272025033681, -0.0189098856808, 0.279911260857
406.jpg, 1479401196.85, 17, 537412.589461, 537412.589461, 543.89, 0.74, 0.0269789908806, -0.0188384253129, 0.278986858803
407.jpg, 1479401197.29, 17, 537412.600978, 537412.600978, 543.9, 0.75, 0.026926501941, -0.0187552972069, 0.27829522829
408.jpg, 1479401197.69, 17, 537412.615831, 537412.615831, 543.912984776, 0.762984775752, 0.0266446262959, -0.0184812131871, 0.277496335976
409.jpg, 1479401198.09, 17, 537412.612817, 537412.612817, 543.923322863, 0.773322862813, 0.0264260548449, -0.0181506159558, 0.276534173813
410.jpg, 1479401198.57, 17, 537412.597861, 537412.597861, 543.937377847, 0.787377846948, 0.0264667963429, -0.0175266882801, 0.275279988676
411.jpg, 1479401199.04, 17, 537412.598492, 537412.598492, 543.931590893, 0.781590893364, 0.0263571101442, -0.0172084440894, 0.27437943527
412.jpg, 1479401199.46, 17, 537412.622716, 537412.622716, 543.96, 0.81, 0.0258444172569, -0.0167772805541, 0.273272959708
413.jpg, 1479401199.87, 17, 537412.617238, 537412.617238, 543.97, 0.82, 0.0255232826744, -0.0164482618138, 0.272233907491
414.jpg, 1479401200.3, 17, 537412.641799, 537412.641799, 543.977050577, 0.827050577391, 0.0249172035731, -0.0159689795932, 0.271197123187
415.jpg, 1479401200.7, 17, 537412.618621, 537412.618621, 543.99, 0.84, 0.0245693334806, -0.015667460385, 0.270224650486
416.jpg, 1479401201.1, 17, 537412.600113, 537412.600113, 543.997454202, 0.847454201893, 0.0241540627752, -0.0154350524003, 0.269516277845
417.jpg, 1479401201.5, 17, 537412.577264, 537412.577264, 544.013365229, 0.863365228824, 0.0242342766934, -0.0154519605695, 0.268529619957
418.jpg, 1479401201.95, 17, 537412.566245, 537412.566245, 544.013948086, 0.863948085735, 0.0243594261574, -0.0153152089016, 0.267506186138
419.jpg, 1479401202.33, 17, 537412.544702, 537412.544702, 543.999512947, 0.84951294748, 0.0241469564282, -0.0151532123749, 0.266668494358
420.jpg, 1479401202.72, 17, 537412.509862, 537412.509862, 543.985005299, 0.835005299193, 0.0240646039887, -0.0150960292773, 0.265860078461
421.jpg, 1479401203.12, 17, 537412.474902, 537412.474902, 543.96, 0.81, 0.0240736798409, -0.015166590409, 0.265081871655
422.jpg, 1479401203.58, 17, 537412.450097, 537412.450097, 543.932206352, 0.782206352248, 0.0242243718217, -0.0154707878481, 0.264085183517
423.jpg, 1479401204.0, 17, 537412.407243, 537412.407243, 543.93, 0.78, 0.0240772688498, -0.0153501175324, 0.262980364435
424.jpg, 1479401204.42, 17, 537412.377974, 537412.377974, 543.93, 0.78, 0.0239990755543, -0.0154270177489, 0.261760450781
425.jpg, 1479401204.83, 17, 537412.386471, 537412.386471, 543.940436754, 0.790436753515, 0.0238754583594, -0.0152401295899, 0.260305792251
426.jpg, 1479401205.2, 17, 537412.394197, 537412.394197, 543.95, 0.8, 0.023585986142, -0.0153681852214, 0.259179180416
427.jpg, 1479401205.63, 17, 537412.377303, 537412.377303, 543.93, 0.78, 0.0233336418282, -0.0153907557355, 0.258097314183
428.jpg, 1479401206.16, 17, 537412.37721, 537412.37721, 543.936123744, 0.78612374383, 0.0232889704501, -0.0153350164112, 0.25633047592
429.jpg, 1479401206.55, 17, 537412.363204, 537412.363204, 543.94, 0.79, 0.0232334158853, -0.0153610154556, 0.255055858522
430.jpg, 1479401206.99, 17, 537412.350501, 537412.350501, 543.957220337, 0.807220336569, 0.0231272807851, -0.0153290692134, 0.253818603015
431.jpg, 1479401207.47, 17, 537412.349348, 537412.349348, 543.96, 0.81, 0.0229493428434, -0.0152377439936, 0.252200879423
432.jpg, 1479401207.87, 17, 537412.350466, 537412.350466, 543.948697641, 0.798697641344, 0.022531785304, -0.0152961681233, 0.251160964321
433.jpg, 1479401208.22, 17, 537412.334099, 537412.334099, 543.930801641, 0.780801640762, 0.0225154210919, -0.0153567591366, 0.250274502513
434.jpg, 1479401208.65, 17, 537412.324588, 537412.324588, 543.928763476, 0.778763475579, 0.0224178019619, -0.0153915281508, 0.24901075511
435.jpg, 1479401209.06, 17, 537412.371026, 537412.371026, 543.918183532, 0.76818353174, 0.0222579817376, -0.0155716449761, 0.247764336857
436.jpg, 1479401209.48, 17, 537412.376782, 537412.376782, 543.912500247, 0.762500246886, 0.0221526154533, -0.0158409870309, 0.246365632973
437.jpg, 1479401209.88, 17, 537412.401231, 537412.401231, 543.93, 0.78, 0.0219391781974, -0.0159850694589, 0.244636311373
438.jpg, 1479401210.29, 17, 537412.388207, 537412.388207, 543.923102197, 0.773102196924, 0.0217127699626, -0.0159303060094, 0.243273108106
439.jpg, 1479401210.7, 17, 537412.376429, 537412.376429, 543.933350537, 0.783350537122, 0.0214601591391, -0.0159987060255, 0.241751679581
440.jpg, 1479401211.18, 17, 537412.385336, 537412.385336, 543.95, 0.8, 0.0211840887593, -0.0160102627697, 0.239851107084
441.jpg, 1479401211.59, 17, 537412.377711, 537412.377711, 543.951722612, 0.801722611707, 0.0208613611792, -0.0160401345799, 0.238331769945
442.jpg, 1479401212.03, 17, 537412.376017, 537412.376017, 543.950693783, 0.800693783094, 0.0206326975586, -0.0160890620713, 0.236579801914
443.jpg, 1479401212.4, 17, 537412.36834, 537412.36834, 543.978556031, 0.828556030524, 0.0203758813156, -0.0158514164713, 0.235092018391
444.jpg, 1479401212.86, 17, 537412.349089, 537412.349089, 543.981598744, 0.831598743951, 0.0200644780435, -0.0156926917145, 0.233366325531
445.jpg, 1479401213.22, 17, 537412.340453, 537412.340453, 543.99, 0.84, 0.0197463407772, -0.0155795873584, 0.231856448128
446.jpg, 1479401213.75, 17, 537412.35269, 537412.35269, 544.01, 0.86, 0.0193616061468, -0.0153385259417, 0.230073321551
447.jpg, 1479401214.13, 17, 537412.298998, 537412.298998, 544.031095292, 0.88109529217, 0.0191850569344, -0.0152570155898, 0.228431863367
448.jpg, 1479401214.52, 17, 537412.248004, 537412.248004, 544.04, 0.89, 0.0191579806457, -0.0152647294735, 0.226890210921
449.jpg, 1479401214.97, 17, 537412.218841, 537412.218841, 544.056474479, 0.906474479062, 0.0189701531329, -0.015287506335, 0.225284064087
450.jpg, 1479401215.35, 17, 537412.221053, 537412.221053, 544.05, 0.9, 0.0188938195755, -0.0151381528874, 0.2237996332
451.jpg, 1479401215.77, 17, 537412.217968, 537412.217968, 544.05, 0.9, 0.0186898245669, -0.0148892507854, 0.222237276408
452.jpg, 1479401216.18, 17, 537412.199989, 537412.199989, 544.06, 0.91, 0.0185425022058, -0.0147856540064, 0.220519724185
453.jpg, 1479401216.66, 17, 537412.197763, 537412.197763, 544.06, 0.91, 0.0184741647567, -0.014630690136, 0.21866711766
454.jpg, 1479401217.07, 17, 537412.199439, 537412.199439, 544.063469592, 0.913469592354, 0.018473012851, -0.0144814406473, 0.217314174044
455.jpg, 1479401217.48, 17, 537412.232039, 537412.232039, 544.078302726, 0.928302725532, 0.0183676151512, -0.0145822008069, 0.215779019567
456.jpg, 1479401217.89, 17, 537412.213562, 537412.213562, 544.057404903, 0.907404902669, 0.018462942282, -0.0144881330319, 0.214409840859
457.jpg, 1479401218.3, 17, 537412.20702, 537412.20702, 544.04, 0.89, 0.018632582061, -0.0144449303384, 0.213124047628
458.jpg, 1479401218.71, 17, 537412.183754, 537412.183754, 544.03, 0.88, 0.0185454568413, -0.0144144985008, 0.211950193586
459.jpg, 1479401219.23, 17, 537412.162356, 537412.162356, 544.040478144, 0.890478144375, 0.01859994464, -0.0144005437369, 0.210257107221
460.jpg, 1479401219.72, 17, 537412.136218, 537412.136218, 544.046477041, 0.896477041029, 0.0184412365406, -0.0142202875646, 0.208477563129
461.jpg, 1479401220.13, 17, 537412.144902, 537412.144902, 544.045680335, 0.89568033488, 0.0184427401763, -0.0141539695321, 0.207150407683
462.jpg, 1479401220.53, 17, 537412.135985, 537412.135985, 544.044237725, 0.894237724713, 0.0183554005869, -0.0139713935331, 0.205464112879
463.jpg, 1479401220.93, 17, 537412.153593, 537412.153593, 544.035699937, 0.885699936858, 0.0183244683556, -0.0138521358956, 0.20392602254
464.jpg, 1479401221.33, 17, 537412.166425, 537412.166425, 544.015445392, 0.865445391933, 0.0179777387502, -0.0138111081499, 0.202437515472
465.jpg, 1479401221.73, 17, 537412.200289, 537412.200289, 544.01, 0.86, 0.0176960004095, -0.0138809138096, 0.200898152801
466.jpg, 1479401222.12, 17, 537412.223273, 537412.223273, 543.995861611, 0.845861610634, 0.0174628038192, -0.0138808617298, 0.19910334154
467.jpg, 1479401222.53, 17, 537412.272962, 537412.272962, 544.0, 0.85, 0.0170414566099, -0.0136260387489, 0.197331292872
468.jpg, 1479401222.91, 17, 537412.286925, 537412.286925, 543.98612738, 0.836127380059, 0.0168338508159, -0.0135532071833, 0.195968744008
469.jpg, 1479401223.38, 17, 537412.302494, 537412.302494, 543.982315219, 0.832315218879, 0.0166992661445, -0.0133623084859, 0.194103703582
470.jpg, 1479401223.84, 17, 537412.295869, 537412.295869, 543.990469746, 0.840469745593, 0.0164473105127, -0.0133561001547, 0.192143254135
471.jpg, 1479401224.26, 17, 537412.315795, 537412.315795, 544.008475969, 0.858475969367, 0.0163359093435, -0.0133159500342, 0.190490622463
472.jpg, 1479401224.66, 17, 537412.348421, 537412.348421, 544.001492509, 0.851492509208, 0.0161185475134, -0.0132767255496, 0.188838028151
473.jpg, 1479401225.06, 17, 537412.366262, 537412.366262, 544.031515009, 0.881515009342, 0.0160534554023, -0.0133499151632, 0.187206148746
474.jpg, 1479401225.46, 17, 537412.358918, 537412.358918, 544.049188915, 0.899188914582, 0.0159935396143, -0.0134969439859, 0.185516813993
475.jpg, 1479401225.85, 17, 537412.41937, 537412.41937, 544.04, 0.89, 0.0156927863311, -0.013395048065, 0.184042429772
476.jpg, 1479401226.2, 17, 537412.461761, 537412.461761, 544.057456837, 0.907456837274, 0.0152463961857, -0.0134424869836, 0.182310613714
477.jpg, 1479401226.72, 17, 537412.461078, 537412.461078, 544.073700125, 0.92370012454, 0.0152140708802, -0.0134282230049, 0.180173426079
478.jpg, 1479401227.22, 17, 537412.447203, 537412.447203, 544.09, 0.94, 0.0150875372127, -0.0133925668056, 0.177767960459
479.jpg, 1479401227.6, 17, 537412.445706, 537412.445706, 544.07, 0.92, 0.0149365816334, -0.0133678195003, 0.17635778941
480.jpg, 1479401228.08, 17, 537412.500559, 537412.500559, 544.05, 0.9, 0.014743262218, -0.0129917139254, 0.174582340103
481.jpg, 1479401228.5, 17, 537412.527365, 537412.527365, 544.043439437, 0.893439437247, 0.0146346658464, -0.0127457630438, 0.172620536345
482.jpg, 1479401228.9, 17, 537412.536304, 537412.536304, 544.04, 0.89, 0.0144849334699, -0.0124038428262, 0.170694263712
483.jpg, 1479401229.32, 17, 537412.531399, 537412.531399, 544.048499218, 0.898499217873, 0.0139351343263, -0.0119462410117, 0.168695624143
484.jpg, 1479401229.74, 17, 537412.558426, 537412.558426, 544.074622943, 0.924622943076, 0.0137252478985, -0.0116683518649, 0.166487783273
485.jpg, 1479401230.21, 17, 537412.563363, 537412.563363, 544.099346565, 0.949346564678, 0.0132488628023, -0.0113258078155, 0.164044433683
486.jpg, 1479401230.58, 17, 537412.578651, 537412.578651, 544.1, 0.95, 0.0130529483749, -0.0111501342994, 0.162475988209
487.jpg, 1479401230.98, 17, 537412.596045, 537412.596045, 544.1, 0.95, 0.0125794748577, -0.0111253724585, 0.160717958636
488.jpg, 1479401231.4, 17, 537412.614782, 537412.614782, 544.082570906, 0.932570906211, 0.0119873826836, -0.0109943097647, 0.159074132615
489.jpg, 1479401231.75, 17, 537412.644605, 537412.644605, 544.064524291, 0.914524291401, 0.0116735394748, -0.0109395362637, 0.157505311124
490.jpg, 1479401232.14, 17, 537412.638919, 537412.638919, 544.07, 0.92, 0.0113563331232, -0.0109114559223, 0.155788020673
491.jpg, 1479401232.64, 17, 537412.642815, 537412.642815, 544.070518985, 0.920518984981, 0.0108372784169, -0.0108946172066, 0.153315834013
492.jpg, 1479401233.17, 17, 537412.675994, 537412.675994, 544.07, 0.92, 0.0105112027663, -0.010648402467, 0.15097164163
493.jpg, 1479401233.64, 17, 537412.670414, 537412.670414, 544.040851749, 0.890851748524, 0.0102888003383, -0.010667534485, 0.148792524761
494.jpg, 1479401234.08, 17, 537412.669189, 537412.669189, 544.03, 0.88, 0.00993789377356, -0.010782830262, 0.146712461325
495.jpg, 1479401234.48, 17, 537412.673341, 537412.673341, 544.03, 0.88, 0.00991842660737, -0.0107279628755, 0.14493348105
496.jpg, 1479401234.88, 17, 537412.709165, 537412.709165, 544.02828222, 0.878282220393, 0.00987378398796, -0.0107524037707, 0.143111156438
497.jpg, 1479401235.27, 17, 537412.70118, 537412.70118, 544.02, 0.87, 0.00965971826734, -0.0106246093588, 0.141330558339
498.jpg, 1479401235.65, 17, 537412.649283, 537412.649283, 544.007392211, 0.857392210705, 0.00975030319158, -0.0104307443258, 0.13962542781
499.jpg, 1479401236.03, 17, 537412.622478, 537412.622478, 543.987960856, 0.837960855989, 0.0096148214348, -0.0101886667653, 0.138046568403
500.jpg, 1479401236.55, 17, 537412.581764, 537412.581764, 543.966199994, 0.816199994278, 0.00949614406964, -0.00998040195001, 0.135903962962
501.jpg, 1479401236.98, 17, 537412.581813, 537412.581813, 543.988126145, 0.838126144785, 0.00937323183286, -0.00981740231153, 0.133761798897
502.jpg, 1479401237.44, 17, 537412.510563, 537412.510563, 543.990564041, 0.840564040817, 0.0094096701765, -0.009388737137, 0.131483189853
503.jpg, 1479401237.87, 17, 537412.492573, 537412.492573, 544.01, 0.86, 0.00916202031064, -0.00909959264515, 0.129373113588
504.jpg, 1479401238.35, 17, 537412.449564, 537412.449564, 544.0, 0.85, 0.00900437436663, -0.00885966914195, 0.127273661899
505.jpg, 1479401238.74, 17, 537412.4828, 537412.4828, 543.99, 0.84, 0.00915871485502, -0.00881623147678, 0.125470581715
506.jpg, 1479401239.12, 17, 537412.473367, 537412.473367, 544.0, 0.85, 0.00908568670481, -0.00857742015362, 0.12362206054
507.jpg, 1479401239.52, 17, 537412.442747, 537412.442747, 544.01, 0.86, 0.00916511661586, -0.00852486199693, 0.121953289429
508.jpg, 1479401239.91, 17, 537412.420193, 537412.420193, 544.005407143, 0.855407142772, 0.00929880741347, -0.00826758356652, 0.120329060998
509.jpg, 1479401240.33, 17, 537412.424449, 537412.424449, 543.99, 0.84, 0.00927313420405, -0.00820098446515, 0.118494080087
510.jpg, 1479401240.78, 17, 537412.397095, 537412.397095, 543.987658465, 0.837658464862, 0.00911612149237, -0.00794775520971, 0.116578333859
511.jpg, 1479401241.25, 17, 537412.367407, 537412.367407, 543.981441794, 0.831441793916, 0.00891429140052, -0.007938658133, 0.114607149979
512.jpg, 1479401241.64, 17, 537412.382386, 537412.382386, 543.988881682, 0.838881682277, 0.00895529714706, -0.00803014227366, 0.112822789844
513.jpg, 1479401242.03, 17, 537412.374142, 537412.374142, 543.956935911, 0.806935911121, 0.00887628269131, -0.00795754057249, 0.111120308751
514.jpg, 1479401242.47, 17, 537412.364479, 537412.364479, 543.95, 0.8, 0.00898959814299, -0.00791168696793, 0.109419523797
515.jpg, 1479401242.98, 17, 537412.373155, 537412.373155, 543.968572609, 0.818572609396, 0.00906087083526, -0.00789516954024, 0.107178121597
516.jpg, 1479401243.42, 17, 537412.390052, 537412.390052, 543.969544922, 0.819544921779, 0.00905015596091, -0.0079954965813, 0.105268204253
517.jpg, 1479401243.83, 17, 537412.426255, 537412.426255, 543.98, 0.83, 0.0090376176665, -0.00771560576381, 0.103580515215
518.jpg, 1479401244.33, 17, 537412.448459, 537412.448459, 543.985360842, 0.835360841518, 0.00883372389027, -0.00745661376112, 0.101273503275
519.jpg, 1479401244.71, 17, 537412.465178, 537412.465178, 543.98, 0.83, 0.0087171550281, -0.00716942845805, 0.0996405555566
520.jpg, 1479401245.11, 17, 537412.487669, 537412.487669, 543.965074497, 0.81507449715, 0.00895457482372, -0.00719092811221, 0.097944514984
521.jpg, 1479401245.56, 17, 537412.517709, 537412.517709, 543.956747754, 0.80674775365, 0.00889374384927, -0.00690289812729, 0.0962715323287
522.jpg, 1479401245.92, 17, 537412.55903, 537412.55903, 543.964979436, 0.814979435723, 0.00884732762711, -0.00679729007206, 0.0948057403578
523.jpg, 1479401246.33, 17, 537412.656857, 537412.656857, 543.97, 0.82, 0.0087234586804, -0.00678859752582, 0.0932580508431
524.jpg, 1479401246.73, 17, 537412.715036, 537412.715036, 543.964526728, 0.814526727942, 0.00862711259974, -0.00660988175996, 0.09179042967
525.jpg, 1479401247.2, 17, 537412.734938, 537412.734938, 543.97, 0.82, 0.00861359705032, -0.00638597666876, 0.0899024110544
526.jpg, 1479401247.64, 17, 537412.737641, 537412.737641, 543.96, 0.81, 0.00846219607645, -0.0060826928083, 0.088169924312
527.jpg, 1479401248.14, 17, 537412.783058, 537412.783058, 543.95, 0.8, 0.0081850276496, -0.00567984882384, 0.0859605784705
528.jpg, 1479401248.6, 17, 537412.78236, 537412.78236, 543.932172355, 0.782172354743, 0.00790901335124, -0.00562593484262, 0.0840985033403
529.jpg, 1479401248.98, 17, 537412.797343, 537412.797343, 543.92, 0.77, 0.00778963728826, -0.00559106099512, 0.0826000766616
530.jpg, 1479401249.46, 17, 537412.826239, 537412.826239, 543.909576497, 0.759576497106, 0.00764913584447, -0.00536877075579, 0.0810188725853
531.jpg, 1479401249.85, 17, 537412.835856, 537412.835856, 543.9, 0.75, 0.00757418483647, -0.00522865717824, 0.0792590191587
532.jpg, 1479401250.34, 17, 537412.852444, 537412.852444, 543.905634464, 0.755634464492, 0.00765745958373, -0.0053443353706, 0.077456029714
533.jpg, 1479401250.75, 17, 537412.8475, 537412.8475, 543.92, 0.77, 0.00749512991758, -0.00522663578429, 0.0760556185942
534.jpg, 1479401251.14, 17, 537412.829631, 537412.829631, 543.914493165, 0.764493164892, 0.00733008244715, -0.00511374993307, 0.0744964960764
535.jpg, 1479401251.6, 17, 537412.834363, 537412.834363, 543.9, 0.75, 0.00733742193974, -0.0050418676089, 0.0727353818403
536.jpg, 1479401251.94, 17, 537412.82072, 537412.82072, 543.894564215, 0.744564214829, 0.00719894325179, -0.00502629581475, 0.0714683267319
537.jpg, 1479401252.34, 17, 537412.77611, 537412.77611, 543.875232959, 0.725232959489, 0.00732210589828, -0.00501664821794, 0.0700507999119
538.jpg, 1479401252.85, 17, 537412.718972, 537412.718972, 543.86, 0.71, 0.00743776517097, -0.00482919366374, 0.0680697398975
539.jpg, 1479401253.28, 17, 537412.656865, 537412.656865, 543.86, 0.71, 0.00757141543341, -0.0045600063241, 0.0665806092072
540.jpg, 1479401253.7, 17, 537412.57361, 537412.57361, 543.863415837, 0.713415837234, 0.00759842445732, -0.0044896898622, 0.0652628934893
541.jpg, 1479401254.14, 17, 537412.52827, 537412.52827, 543.88, 0.73, 0.00783056286401, -0.00468394116646, 0.0639528464787
542.jpg, 1479401254.53, 17, 537412.482461, 537412.482461, 543.9, 0.75, 0.00804718239071, -0.0048144649949, 0.0626442033248
543.jpg, 1479401254.91, 17, 537412.434488, 537412.434488, 543.9, 0.75, 0.00832721055126, -0.00476636399844, 0.0614833117352
544.jpg, 1479401255.45, 17, 537412.407772, 537412.407772, 543.9, 0.75, 0.00842556272968, -0.00495643354553, 0.0598546521378
545.jpg, 1479401255.81, 17, 537412.415736, 537412.415736, 543.917654916, 0.767654915806, 0.00865690696965, -0.00520501944016, 0.0587926272954
546.jpg, 1479401256.19, 17, 537412.361747, 537412.361747, 543.938846098, 0.788846097503, 0.00902476298293, -0.00524874495777, 0.0578421537944
547.jpg, 1479401256.65, 17, 537412.318092, 537412.318092, 543.960872866, 0.810872866111, 0.00929377863948, -0.00528013273526, 0.0564994049726
548.jpg, 1479401257.07, 17, 537412.302287, 537412.302287, 543.96, 0.81, 0.00916879908563, -0.00542302229389, 0.0553524877438
549.jpg, 1479401257.63, 17, 537412.247611, 537412.247611, 543.96, 0.81, 0.00919992220463, -0.00568670162587, 0.0541876139721
550.jpg, 1479401258.01, 17, 537412.246411, 537412.246411, 543.951647253, 0.801647253007, 0.00940326238871, -0.0057134744961, 0.0531658030329
551.jpg, 1479401258.44, 17, 537412.220846, 537412.220846, 543.96, 0.81, 0.00929681449692, -0.00576742075615, 0.0521788504905
552.jpg, 1479401258.87, 17, 537412.21267, 537412.21267, 543.968534564, 0.818534563928, 0.00911449083209, -0.00578738725491, 0.0513047552492
553.jpg, 1479401259.28, 17, 537412.205668, 537412.205668, 543.947556504, 0.797556504194, 0.00870694909827, -0.00575435014597, 0.0502115944029
554.jpg, 1479401259.71, 17, 537412.218482, 537412.218482, 543.946808509, 0.796808509369, 0.00814758112196, -0.00551890711475, 0.0490205388464
555.jpg, 1479401260.06, 17, 537412.203604, 537412.203604, 543.941182422, 0.791182422, 0.00784972373817, -0.00534747193165, 0.0480341850148
556.jpg, 1479401260.57, 17, 537412.203746, 537412.203746, 543.94, 0.79, 0.00754853772475, -0.00504967185253, 0.0469300075121
557.jpg, 1479401260.97, 17, 537412.183206, 537412.183206, 543.95, 0.8, 0.0075025844939, -0.00495636773488, 0.0460206134026
558.jpg, 1479401261.4, 17, 537412.113495, 537412.113495, 543.94, 0.79, 0.00719461627983, -0.00471695633635, 0.0449257515327
559.jpg, 1479401261.82, 17, 537412.039119, 537412.039119, 543.931480877, 0.781480877074, 0.00704206436678, -0.00470457684774, 0.0438929401367
560.jpg, 1479401262.25, 17, 537412.052977, 537412.052977, 543.939592053, 0.78959205316, 0.0070153463258, -0.00460261475195, 0.0429037039212
561.jpg, 1479401262.67, 17, 537412.053129, 537412.053129, 543.942330468, 0.79233046762, 0.00673567362022, -0.00442351064109, 0.0419064053338
562.jpg, 1479401263.15, 17, 537412.043838, 537412.043838, 543.95, 0.8, 0.00658224471439, -0.00435973755277, 0.0408843681285
563.jpg, 1479401263.52, 17, 537412.020814, 537412.020814, 543.95, 0.8, 0.00644753888831, -0.00423977094011, 0.0401778271855
564.jpg, 1479401263.97, 17, 537412.017953, 537412.017953, 543.94, 0.79, 0.0060648520519, -0.00404500579067, 0.0391257799522
565.jpg, 1479401264.35, 17, 537412.009095, 537412.009095, 543.93, 0.78, 0.00608409907611, -0.00396213512446, 0.0383628369821
566.jpg, 1479401264.76, 17, 537411.984224, 537411.984224, 543.933995316, 0.783995316036, 0.00619734744343, -0.0039670761775, 0.0376106202568
567.jpg, 1479401265.23, 17, 537411.929921, 537411.929921, 543.93, 0.78, 0.00618119493655, -0.00383259412916, 0.0367469889318
568.jpg, 1479401265.65, 17, 537411.96204, 537411.96204, 543.94, 0.79, 0.00584920469933, -0.00335142747909, 0.0360314066122
569.jpg, 1479401266.02, 17, 537411.943727, 537411.943727, 543.941722208, 0.791722208307, 0.00576429400158, -0.00310614976402, 0.0352752495547
570.jpg, 1479401266.48, 17, 537411.934822, 537411.934822, 543.95184541, 0.801845409837, 0.00571209636167, -0.00310385453855, 0.0348458649342
571.jpg, 1479401266.86, 17, 537411.902716, 537411.902716, 543.97181122, 0.673291159334, 0.00555372302461, -0.00309687817624, 0.0341357707583
572.jpg, 1479401267.27, 17, 537411.91675, 537411.91675, 543.995666968, 0.0256669682872, 0.0061473382943, -0.00313120423419, 0.0336888915355
573.jpg, 1479401267.77, 17, 537411.9522, 537411.9522, 544.025471049, 0.0554710493808, 0.00683806116522, -0.00284673637806, 0.0324740381642
574.jpg, 1479401268.24, 17, 537411.982133, 537411.982133, 544.03906809, 0.0690680903059, 0.00737727827822, -0.00253903817412, 0.0320423482108
575.jpg, 1479401268.71, 17, 537411.991741, 537411.991741, 544.040397747, 0.0703977472019, 0.00714382048928, -0.00250991518818, 0.0310611717378
576.jpg, 1479401269.12, 17, 537411.989753, 537411.989753, 544.066479705, 0.0964797052783, 0.00703523775214, -0.00191952708946, 0.0306664472729
577.jpg, 1479401269.56, 17, 537411.980708, 537411.980708, 544.094393258, 0.124393258481, 0.00669611438294, -0.00178765826745, 0.029910300007
578.jpg, 1479401269.97, 17, 537411.953006, 537411.953006, 544.123149464, 0.153149464262, 0.00615912721908, -0.00203783302526, 0.0287683432731
579.jpg, 1479401270.38, 17, 537411.943413, 537411.943413, 544.153692099, 0.183692098755, 0.00483645656673, -0.00180246801066, 0.0282384644719
580.jpg, 1479401270.82, 17, 537411.920084, 537411.920084, 544.18, 0.21, 0.00441818132885, -0.00152440830188, 0.0276431026956
581.jpg, 1479401271.16, 17, 537411.88227, 537411.88227, 544.2, 0.23, 0.00448751118468, -0.00122795582878, 0.027451785206
582.jpg, 1479401271.65, 17, 537411.848355, 537411.848355, 544.2, 0.23, 0.00211690269511, 0.00026616370638, 0.0260448215559
583.jpg, 1479401272.06, 17, 537411.819186, 537411.819186, 544.206211826, 0.236211825675, -0.00144518080816, 0.00406311463842, 0.0248017755321
584.jpg, 1479401272.58, 17, 537411.83931, 537411.83931, 544.248278185, 0.278278184895, -0.0298066719405, 0.0425209508242, 0.0250987834891
585.jpg, 1479401273.01, 17, 537411.855898, 537411.855898, 544.268730755, 0.298730754949, 0.0986457766421, 0.00360408370546, -0.000391419297722
586.jpg, 1479401273.52, 17, 537411.844471, 537411.844471, 544.396121245, 0.426121244755, -0.0253030506864, 0.0104852749872, 0.0316606713898
587.jpg, 1479401273.97, 17, 537411.849817, 537411.849817, 544.748839211, 0.778839211072, -0.0132591894127, 0.00623298841733, 0.012215739731
588.jpg, 1479401274.56, 17, 537411.905316, 537411.905316, 545.736944194, 1.76694419384, -0.000778344519397, 0.0116509774025, 0.0182748243662
589.jpg, 1479401275.4, 17, 537411.937101, 537411.937101, 547.322465434, 3.35246543418, 0.00122181610264, -0.00683501049582, 0.0373898614598
590.jpg, 1479401276.29, 17, 537411.736201, 537411.736201, 548.620905248, 4.65090524807, 0.0150059743516, 0.00833923680345, 0.0117345049567
591.jpg, 1479401277.32, 17, 537411.466623, 537411.466623, 549.146252795, 5.17625279451, 0.0626150928578, 0.0452463624321, 0.0342942112806
592.jpg, 1479401278.29, 17, 537411.432927, 537411.432927, 549.212252053, 5.24225205315, 0.0315871393458, 0.0540768229116, -0.0287468993667
